
261.37,-360.40,0.37,0.00,0.00,0.00,6.97,-0.44,11.31,-9.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.97,-0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,-1.89,4.70,-3.05,8.99,-4.06,13.31,-4.93,17.65,-5.65,22.02,-6.23,26.41,-6.65,30.80,-6.93,35.21,-7.05,39.61,-7.03,44.02,-6.85,48.41,-6.53,52.79,-6.06,56.72,-5.51,-0.53,-5.25,3.84,-6.44,8.24,-7.48,12.68,-8.37,17.14,-9.11,21.63,-9.70,26.13,-10.14,30.64,-10.42,35.17,-10.55,39.69,-10.53,44.21,-10.35,48.72,-10.02,53.22,-9.53,57.26,-8.96,0.16,-1.80,4.41,-2.97,8.69,-4.00,13.01,-4.88,17.35,-5.61,21.72,-6.19,26.10,-6.63,30.50,-6.91,34.90,-7.05,39.31,-7.03,43.71,-6.87,48.10,-6.56,52.48,-6.10,56.85,-5.49,-3.79,-15.24,0.92,-16.53,5.67,-17.67,10.45,-18.64,15.26,-19.45,20.10,-20.10,24.96,-20.58,29.83,-20.89,34.71,-21.05,39.59,-21.03,44.47,-20.85,49.33,-20.50,54.19,-19.99,59.02,-19.32

241.55,-371.37,-0.09,0.00,0.00,0.00,6.70,-0.20,17.76,5.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.99,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,2.01,5.97,2.42,10.79,2.83,15.41,3.35,20.00,4.03,24.57,4.87,29.10,5.86,33.60,7.01,38.06,8.31,42.47,9.76,46.83,11.35,51.13,13.10,55.38,14.99,59.55,17.02,1.27,-1.48,6.25,-1.07,11.13,-0.66,15.86,-0.12,20.57,0.58,25.26,1.44,29.91,2.46,34.52,3.63,39.10,4.97,43.62,6.45,48.09,8.09,52.50,9.88,56.85,11.82,61.14,13.90,0.38,8.98,5.36,9.39,10.09,9.79,14.46,10.29,18.82,10.93,23.16,11.73,27.46,12.67,31.73,13.76,35.96,14.99,40.14,16.36,44.28,17.87,48.36,19.53,52.39,21.32,56.35,23.25,1.52,-4.97,6.50,-4.56,11.43,-4.14,16.28,-3.59,21.11,-2.88,25.91,-2.00,30.68,-0.96,35.41,0.25,40.10,1.61,44.73,3.13,49.32,4.81,53.84,6.64,58.30,8.63,62.69,10.77

251.35,-374.30,-0.23,0.00,0.00,0.00,6.84,0.94,13.79,10.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,1.52,5.35,2.71,9.91,4.05,14.43,5.55,18.90,7.21,23.31,9.01,27.65,10.96,31.93,13.06,36.13,15.30,40.25,17.68,44.29,20.20,48.24,22.86,52.10,25.65,55.86,28.57,1.55,-1.88,6.28,-0.66,10.96,0.71,15.59,2.25,20.17,3.94,24.69,5.79,29.14,7.79,33.52,9.94,37.83,12.24,42.05,14.68,46.20,17.27,50.25,19.99,54.20,22.85,58.06,25.84,-1.84,11.70,2.43,12.80,6.66,14.04,10.84,15.42,14.97,16.94,19.05,18.61,23.07,20.41,27.03,22.35,30.92,24.42,34.74,26.62,38.48,28.95,42.13,31.40,45.71,33.98,49.19,36.68,1.42,-1.92,6.14,-0.70,10.83,0.67,15.46,2.20,20.04,3.89,24.56,5.74,29.01,7.73,33.40,9.88,37.71,12.17,41.93,14.61,46.08,17.19,50.13,19.91,54.09,22.77,57.95,25.75

272.13,-373.20,0.14,0.00,0.00,0.00,7.05,0.04,11.22,7.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.04,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,1.77,5.68,1.91,10.44,2.21,15.18,2.67,19.90,3.29,24.59,4.08,29.26,5.02,33.90,6.12,38.49,7.37,43.04,8.78,47.54,10.35,51.98,12.06,56.36,13.93,60.67,15.94,0.97,-1.73,5.84,-1.59,10.72,-1.28,15.57,-0.81,20.41,-0.17,25.23,0.63,30.01,1.60,34.76,2.72,39.47,4.01,44.13,5.46,48.74,7.06,53.29,8.82,57.78,10.73,62.21,12.80,0.74,12.27,5.14,12.40,9.54,12.67,13.92,13.10,18.29,13.67,22.64,14.39,26.96,15.26,31.24,16.28,35.49,17.43,39.70,18.74,43.86,20.18,47.97,21.77,52.03,23.49,56.02,25.36,0.90,-1.73,5.78,-1.59,10.65,-1.28,15.51,-0.81,20.35,-0.18,25.17,0.62,29.95,1.58,34.70,2.71,39.41,3.99,44.07,5.44,48.68,7.04,53.24,8.80,57.73,10.71,62.15,12.77
